bodyId,x,y,z
5813021326,13063,13215,8336
5813021332,8298,12981,10232
5813021341,9189,13656,9264
5813021379,18648,17187,5152
5813021380,8007,17743,6024
5813021382,16753,14660,8752
5813021386,14611,15705,9312
5813021397,13892,15057,7064
5813021399,12504,12487,9432
5813021400,15245,15228,8640
5813021401,11291,13587,8392
5813021404,12423,13592,8832
5813021411,14756,14495,8256
5813021415,10060,12501,12168
5813021447,13918,15568,6928
5813021449,14948,13880,8192
5813021452,9911,12531,14432
5813021463,14127,10905,14640
5813021464,9028,12481,12800
5813021465,13855,13906,7928
5813021471,11853,14622,7552
5813021574,22435,17504,8640
5813021602,7866,16750,7616
5813021615,6427,19335,4304
5813021632,12805,31833,11088
5813021642,15177,16759,7232
5813021645,17342,10581,12016
5813021659,16773,15593,9216
5813021666,15854,17929,7400
5813021736,7501,16360,7064
5813021748,8320,16086,7008
5813021766,15430,17032,8008
5813021772,13184,15141,7864
5813021778,8838,11471,15248
5813021779,10597,13007,8464
5813021781,12251,15499,6592
5813021786,14335,16080,6720
5813021788,9565,14702,8352
5813021792,8491,15439,7896
5813021799,17190,11396,10656
5813021805,9448,15642,7992
5813021806,9683,12848,12216
5813021808,7680,17399,6280
5813021809,7719,17258,5808
5813021812,11976,14575,8352
5813021822,17566,14983,8032
5813021832,8697,12593,13264
5813021848,13944,9990,15048
5813021856,10179,15790,6736
5813021865,11824,15539,8096
5813021874,13122,9449,33152
5813021882,14186,8364,30936
5813021904,11182,13261,31344
5813021943,3957,26848,31040
5813021989,12910,14313,7312
5813021999,13941,14316,7512
5813022026,18880,31118,6592
5813022037,9135,16918,6600
5813022042,12979,13887,8112
5813022049,15100,14151,8464
5813022050,13619,14369,8192
5813022054,10606,14000,8344
5813022060,16773,16509,7504
5813022076,33438,34504,17304
5813022117,15238,9820,14936
5813022119,10396,11494,16016
5813022133,8444,16574,7312
5813022150,248,13425,12264
5813022160,10419,11914,23744
5813022175,10698,14473,8008
5813022199,23222,29471,3616
5813022201,19451,33179,9456
5813022203,17051,16426,7888
5813022207,16798,15770,8256
5813022210,9892,12578,9472
5813022212,11234,13838,7688
5813022232,7733,12913,12088
5813022234,15470,33649,21376
5813022239,16271,15494,9888
5813022259,15028,15368,9456
5813022267,13533,14699,8608
5813022274,15975,21557,4352
5813022341,24882,30846,7696
5813022343,22564,30159,3952
5813022352,20350,17335,7048
5813022375,20296,15956,8416
5813022404,33892,34052,15960
5813022419,22031,29916,4392
5813022424,10219,13122,14032
5813022453,3047,13660,10176
5813022538,296,25450,19080
5813022759,12337,34012,24576
5813022792,10070,11309,17944
5813022794,15610,16373,10048
5813022811,25382,16056,14768
5813022896,9865,13446,20816
5813023894,15355,35405,20920
5813024601,23398,35434,26544
5813024692,21177,35642,32928
5813024710,21342,35204,22368
5813026481,14875,34886,20208
5813026661,24294,33830,13584
5813027016,18817,11196,19584
5813027248,5295,27298,32792
5813027460,7665,14810,7384
5813027492,11792,11290,11848
5813027518,34339,34059,16224
5813027584,17501,13616,10336
5813027592,19933,17139,8640
5813027704,14921,12868,8624
5813027737,15546,33139,11216
5813032245,14726,15574,7768
5813032552,17203,15831,9088
5813032554,15663,10774,14888
5813032694,10914,14466,8584
5813032702,11175,11186,15376
5813032734,13868,10850,13144
5813032740,13120,30979,35072
5813032759,7533,14319,9400
5813032771,9195,17575,5664
5813032811,15161,11898,9872
5813032813,33740,33643,14120
5813032868,10875,11814,13888
5813032874,10436,15330,6488
5813032876,7195,16483,6160
5813032887,15636,14952,9200
5813032896,18406,13214,9136
5813032900,10161,15914,7456
5813032943,16250,16583,8304
5813032946,13828,15363,7408
5813032967,19201,16860,5712
5813032997,30251,33575,11064
5813033000,22734,28504,3440
5813033009,5113,13076,10976
5813033012,8020,13358,9032
5813033033,29401,29679,5536
5813033059,11921,10630,12136
5813033065,17702,16559,6800
5813033086,9207,15949,8832
5813033127,7160,16212,6624
5813033144,11436,10960,13128
5813033196,12081,34664,21728
5813033208,16205,12348,9472
5813033215,32076,33400,11144
5813033226,15708,16551,7168
5813033246,15426,33428,14640
5813033259,11644,10722,14560
5813033267,14293,10440,13072
5813033277,16388,10558,13736
5813034571,21552,35797,23600
5813035213,2070,23263,16816
5813035267,17388,11991,9936
5813035275,5864,15284,9416
5813035308,1210,26906,18744
5813035318,5890,14131,10136
5813035558,7021,15351,7656
5813035612,8392,12397,13720
5813035613,12793,10230,16120
5813035694,12075,9482,30568
5813035700,14553,11058,10864
5813038232,3304,19983,17764
5813038238,1623,19278,16048
5813038793,20806,35154,23072
5813038889,21688,36426,22720
5813039235,22237,35928,22000
5813039465,22145,34919,22800
5813039471,21379,35750,21552
5813039962,11431,9925,29472
5813040123,22820,19830,4808
5813040171,18730,16828,5456
5813040727,1511,15216,11744
5813040941,32787,34638,19192
5813041206,9986,12754,8760
5813042659,11001,12088,19000
5813047220,14935,14898,8928
5813047221,18730,15354,6888
5813047662,18130,15927,6304
5813047676,9242,11910,15344
5813047683,1042,15603,10768
5813047685,3739,14883,12928
5813047763,20624,11629,17936
5813047772,3077,25952,18656
5813047774,2922,20571,7928
5813047784,33322,33766,14188
5813047790,9307,16612,7376
5813048214,34157,33636,14648
5813048896,14543,33089,22272
5813049105,11243,15004,31592
5813049380,5041,15702,9184
5813049834,14668,10392,15512
5813050455,13743,9507,23024
5813050727,23480,34190,22224
5813050729,14792,36526,24312
5813050765,11381,15250,8832
5813050767,14025,34212,23376
5813050820,15200,9730,13968
5813053669,11097,33113,16848
5813053821,16421,15129,7960
5813053851,20661,28274,35608
5813053878,7883,17738,5160
5813053885,16271,14099,9216
5813053886,9020,17114,7024
5813053888,17874,17604,5360
5813053935,8973,11752,12952
5813053937,15615,13880,8384
5813053990,15635,34310,16056
5813054053,15774,32935,10840
5813054085,16389,14409,8704
5813054086,17064,16564,8768
5813054186,15934,33884,15808
5813054342,9207,13528,8720
5813054343,17758,11376,10608
5813054643,5740,15221,8944
5813054659,23134,30078,3912
5813054697,22849,35327,22960
5813054996,13548,32599,18368
5813055025,20824,35852,23264
5813055147,23263,34647,24272
5813055162,20485,35948,22240
5813055180,14017,35555,28840
5813055184,20994,35684,22128
5813055749,8638,14707,9408
5813055800,15442,23488,4052
5813055889,4420,12847,11408
5813055903,8968,26182,34400
5813055913,17214,9624,18656
5813055914,12434,10096,14208
5813055916,14433,14587,7544
5813055923,17927,17492,6880
5813055924,11048,13185,8984
5813055949,10429,13129,13440
5813056020,23822,20522,7520
5813056028,25372,26635,8384
5813056072,14977,29155,29264
5813056101,18130,12780,14080
5813056110,11059,14130,8160
5813056120,9302,11582,13184
5813056121,16330,16544,8784
5813056183,17175,16947,8384
5813056234,12788,11143,14200
5813056299,13724,15846,6656
5813056300,18043,11971,10368
5813056305,9519,11708,13816
5813056307,18095,15361,8560
5813056309,16013,13239,8832
5813056311,12031,15180,8400
5813056313,14338,15732,7960
5813056327,10148,11264,14768
5813056355,8542,14245,7680
5813056372,9970,16765,7224
5813056390,11725,15504,7128
5813056395,7059,14472,9264
5813056414,11494,10670,12840
5813056596,22015,36451,24432
5813056909,17950,15797,11200
5813057162,23987,33592,12152
5813057169,8993,13717,11440
5813057187,9376,12843,8896
5813057210,16244,16547,7880
5813057213,14320,13192,8624
5813057216,4321,28247,17256
5813057227,7059,16651,5608
5813057239,14600,9540,14424
5813057277,14297,34778,20224
5813057439,15164,11022,15616
5813057468,16230,15083,8384
5813057573,14122,14740,7888
5813057615,3539,18301,19208
5813057723,14510,33660,16240
5813057861,22957,20462,6416
5813057867,11889,15182,7672
5813057869,9675,17055,5696
5813057933,21342,18530,5152
5813057942,19700,16816,6056
5813057956,11023,10819,12768
5813057959,9721,14454,9392
5813057973,22316,12024,17120
5813058048,9388,12747,20096
5813058050,10712,13963,14088
5813058069,15106,13622,8416
5813058106,12647,11270,14736
5813058163,9770,11846,15520
5813058215,12170,10094,15360
5813058310,6950,18831,5824
5813058319,19182,36275,20528
5813058320,19937,30507,5584
5813058431,486,25742,24272
5813059951,16575,11555,10400
5813060614,15721,9612,13488
5813060643,11682,11861,15280
5813060663,10914,15274,8568
5813060774,9854,15258,7912
5813060776,17936,10931,11344
5813060781,2507,21123,17360
5813060787,21733,35071,12856
5813060798,9544,11856,12512
5813060799,12180,10369,13240
5813060811,11003,12565,8968
5813060812,10572,14768,6976
5813060817,32318,33948,13112
5813061044,14523,14600,8008
5813061071,25699,20851,9888
5813061114,16139,16690,9520
5813061200,13970,15639,8960
5813061212,34265,34314,16696
5813061218,9060,11079,19712
5813061512,13799,31909,21952
5813061560,30973,34268,19848
5813061597,7484,17037,6968
5813061625,13131,11557,14232
5813061879,23784,34932,14864
5813061974,18553,22826,3648
5813062565,11312,11313,13920
5813062617,18789,17077,5968
5813062631,18108,17064,6584
5813062637,16569,16909,7648
5813062645,19989,16852,7016
5813062830,12308,14550,7736
5813062838,25334,30160,8240
5813062842,14603,16012,7512
5813062850,17797,14238,9040
5813062858,21411,31708,7112
5813062862,18044,16505,5888
5813063140,9381,12175,14848
5813063224,11444,10108,15904
5813063229,9083,15931,8256
5813063280,23143,34728,13664
5813063449,15069,15931,7720
5813063527,16853,10567,13752
5813064332,5850,16795,5096
5813064410,3292,22408,21168
5813064427,12824,12248,9040
5813064793,17422,17262,6192
5813065300,11629,9981,31760
5813065308,9733,13334,10112
5813065443,14764,12943,8992
5813065506,12664,34421,18656
5813067334,6806,20650,4800
5813067736,6747,14818,7776
5813067765,17282,17154,6832
5813067779,9510,13354,9016
5813067792,12451,11865,9504
5813067793,11729,11266,13032
5813067795,9832,14308,7544
5813067817,16743,16815,8080
5813067858,9818,15957,6512
5813067869,15357,10058,13632
5813067886,6366,13005,16040
5813068669,1926,21633,16968
5813068687,14854,9757,13312
5813068690,15827,16094,8176
5813068692,18499,11904,10112
5813068707,12173,31717,11344
5813068743,17218,10062,13672
5813068752,8235,15646,6656
5813068769,21151,29577,4776
5813068969,16296,16061,8240
5813068984,8774,17141,5584
5813069096,9038,13156,9008
5813069114,6715,14486,8512
5813069379,12518,15167,7232
5813069385,16834,10085,12896
5813069497,10993,12607,16216
5813069630,4698,27219,18496
5813069792,9906,12245,13096
5813069965,29239,33382,10976
5813069977,32130,34381,19800
5813070270,12775,11272,16216
5813070569,13903,33294,19344
5813070581,11558,10282,14136
5813070672,10769,11846,15832
5813070872,22875,35132,21464
5813070991,23343,31004,7536
5813071020,20625,29517,37120
5813071320,24568,9870,17184
5813071348,9535,15668,28368
5813071354,5936,30731,20928
5813071406,15523,14389,8576
5813075020,4566,14242,17472
5813075030,13459,33330,17912
5813075748,13491,33917,19672
5813075824,17724,34557,14768
5813075855,12292,12352,9088
5813077556,15191,31045,23744
5813077562,2259,14835,11224
5813077575,9742,12154,13656
5813077579,17329,12520,10064
5813077582,8411,15548,7496
5813077583,16114,16712,7424
5813077589,16951,14132,8832
5813077607,17489,17247,8136
5813077610,10219,12898,9856
5813077611,13550,16457,6200
5813077613,19747,17701,5360
5813077616,11066,11902,13056
5813078062,1226,16238,12496
5813078064,9330,11226,14024
5813078095,12494,12317,32752
5813078179,11160,10925,15920
5813078323,17248,15485,8160
5813078350,12038,33433,20816
5813078487,5195,21488,5240
5813078499,9629,11415,14784
5813078504,17736,13938,15104
5813078507,12431,11861,15440
5813078552,15101,13412,8992
5813078563,4288,14082,12912
5813078641,13027,8938,21928
5813078679,11228,15901,6832
5813078684,11087,12379,9944
5813078708,3917,14809,14736
5813079050,11174,10635,13192
5813079174,14514,10509,14760
5813079192,15564,9205,24432
5813079193,13638,32580,19496
5813079228,14451,30769,32768
5813079425,14272,34365,22152
5813079489,10348,11340,12200
5813080254,13642,10644,14400
5813080343,10229,13741,8864
5813080769,24124,30042,6128
5813081174,12864,15106,8336
5813081175,11673,11469,10688
5813081176,16324,14641,9248
5813081511,11685,14063,7464
5813081797,12036,11988,15048
5813082459,12823,34443,21528
5813082811,14731,10270,12064
5813082847,18261,14648,9456
5813083651,17362,16069,10160
5813083719,18789,15248,9376
5813083723,13342,32617,28256
5813083733,14182,33596,21112
5813083779,21699,29422,4168
5813083780,19563,11516,14816
5813084505,17341,9982,13408
5813084692,15992,16312,8544
5813085240,11377,14809,6904
5813086212,13540,13840,8352
5813087453,16906,12176,9824
5813087798,17235,16028,8192
5813087817,19204,33665,9616
5813087831,14686,15851,7104
5813088767,10265,16106,8072
5813089157,24051,34031,21024
5813089504,4325,19634,6944
5813090253,15390,34905,17112
5813090530,7319,11232,21128
5813090556,15268,33892,14784
5813090605,11776,13729,7776
5813090861,14446,12467,8960
5813090947,29389,33082,10400
5813090997,17190,15771,9856
5813091021,7516,16797,5680
5813091211,7601,13648,8848
5813091313,18023,12658,10528
5813091744,16852,16227,9024
5813091758,31339,33079,9888
5813092931,8487,11926,13896
5813093014,12199,15566,7512
5813093111,13272,15782,7056
5813093171,33488,34046,16040
5813093847,11078,14837,8160
5813094364,14327,15202,8960
5813094619,15113,35768,22496
5813094743,15689,12764,9616
5813095018,8503,16741,6248
5813095238,13571,10356,14720
5813095472,9232,15612,7112
5813095523,17657,16992,7432
5813095915,8199,12421,11216
5813096129,2400,24228,9880
5813096260,11264,12149,15168
5813096281,14364,14973,7264
5813096528,13706,10885,12400
5813096699,20615,32231,8048
5813096718,7333,17607,6808
5813097142,6519,12048,17816
5813097926,12676,13054,16296
5813098738,6572,12863,11440
5813098776,20656,32591,8352
5813099399,18658,16879,6872
5813100896,20061,32947,8512
5813101387,21549,18278,6064
5813102642,11391,10549,13616
5813104095,15471,12830,9120
5813104190,11217,9568,33088
5813105172,20259,12737,16488
5813106192,5595,15100,8416
5813106497,19054,16200,8656
5813109913,10280,12952,9152
5813109941,23069,35141,20016
5813110152,8133,14540,7560
5813110238,15523,16643,8928
5813110459,8166,17356,6648
5813110639,10159,11494,12440
5813110928,11340,12826,9224
5813111042,16542,9913,14736
5813112511,11044,15013,7264
5813113782,13262,11452,13840
5813114253,5032,15360,8168
5813114700,16777,17344,7232
5813114971,15921,16984,7832
5813117126,12798,32176,27192
5813117385,16932,10174,21672
5813123042,23351,29830,4824
5813123748,14249,34168,17752
5813123804,15805,35391,20880
5813124162,22912,13266,12352
5813124740,32231,34727,20248
5813127030,20867,33128,8672
5813128857,13156,14929,7328
5813133463,16350,33198,10832
5813134052,24737,30414,6728
5813134055,13232,34435,23792
5901192948,4574,25061,14216
5901193389,488,26894,17960
5901193485,8831,13848,7992
5901193671,25421,15634,15280
5901195498,24319,29368,5424
5901196925,11390,11543,12144
5901197726,17805,16520,8144
5901198074,16312,16698,6952
5901202076,15009,15259,7496
5901202102,17448,16009,9568
5901203505,13481,31550,10496
5901203987,6242,17254,6928
5901205545,33360,33403,12304
5901205770,15847,16762,8544
5901207528,13283,14081,7984
5901208549,13854,8335,24192
5901212906,15076,11863,15776
5901213440,19793,36110,20152
5901215703,14698,33273,13424
5901218930,17453,33230,10096
5901219104,16428,16254,10432
5901221584,12376,11352,21248
5901222244,15613,35221,18360
5901222683,20772,13641,12576
5901222910,12564,35025,26256
5901227537,12722,34713,21912
5901231246,15765,36060,22176
